casselberry,28.6775000,-81.3280556
centuryvillage,26.7136111,-80.1291667
citruspark,28.0780556,-82.5700000
clearwater,27.9655556,-82.8002778
clermont,28.5491667,-81.7730556
cocoa,28.3858333,-80.7422222
cocoabeach,28.3197222,-80.6077778
coconutcreek,26.2513889,-80.1791667
conway,28.5025000,-81.3308333
coopercity,26.0569444,-80.2719444
coralgables,25.7211111,-80.2686111
coralsprings,26.2708333,-80.2708333
coralterrace,25.7455556,-80.3047222
countryclub,25.9477778,-80.3172222
crestview,30.7619444,-86.5705556
cutler,25.6147222,-80.3108333
cutlerridge,25.5802778,-80.3469444
cypressgardens,27.9936111,-81.6902778
cypresslake,26.5377778,-81.8994444
daniabeach,26.0519444,-80.1441667
davie,26.0625000,-80.2333333
daytonabeach,29.2105556,-81.0230556
deland,29.0280556,-81.3033333
deerfieldbeach,26.3180556,-80.1000000
delraybeach,26.4611111,-80.0730556
deltona,28.9002778,-81.2638889
destin,30.3933333,-86.4958333
doctorphillips,28.4491667,-81.4925000
dunedin,28.0194444,-82.7719444
eastlake,28.1105556,-82.6950000
edgewater,28.9886111,-80.9025000
egyptlake-leto,28.0166667,-82.4955556
elfers,28.2163889,-82.7225000
englewood,26.9616667,-82.3527778
ensley,30.5186111,-87.2727778
eustis,28.8525000,-81.6855556
fairviewshores,28.5908333,-81.3944444
fernpark,28.6488889,-81.3513889
fernandinabeach,30.6694444,-81.4627778
ferrypass,30.5100000,-87.2125000
floridaridge,27.5800000,-80.3869444
forestcity,28.6613889,-81.4191667
fortlauderdale,26.1219444,-80.1436111
fortmyers,26.6402778,-81.8725000
fortmyers beach,26.4516667,-81.9483333
fortpierce,27.4463889,-80.3258333
fortwalton beach,30.4055556,-86.6188889
fruitville,27.3294444,-82.4577778
gainesville,29.6513889,-82.3250000
gladeview,25.8388889,-80.2358333
glenvarheights,25.7072222,-80.3258333
goldengate,26.1875000,-81.6952778
goldenglades,25.9113889,-80.2005556
goldenrod,28.6100000,-81.2888889
gulfgate estates,27.2591667,-82.5069444
gulfport,27.7480556,-82.7036111
hainescity,28.1138889,-81.6180556
hallandalebeach,25.9808333,-80.1486111
hamptonsat boca raton,26.3822222,-80.1861111
hialeah,25.8572222,-80.2783333
hialeahgardens,25.8647222,-80.3247222
hobesound,27.0591667,-80.1366667
holiday,28.1875000,-82.7397222
hollyhill,29.2433333,-81.0377778
hollywood,26.0108333,-80.1497222
homestead,25.4683333,-80.4777778
immokalee,26.4183333,-81.4175000
indianharbour beach,28.1486111,-80.5886111
iona,26.5200000,-81.9641667
ivesestates,25.9619444,-80.1769444
jacksonville,30.3319444,-81.6558333
jacksonvillebeach,30.2944444,-81.3933333
jasmineestates,28.2927778,-82.6902778
jensenbeach,27.2541667,-80.2300000
jupiter,26.9338889,-80.0944444
kendalelakes,25.7077778,-80.4072222
kendall,25.6788889,-80.3175000
keybiscayne,25.6933333,-80.1630556
keylargo,25.0861111,-80.4475000
keywest,24.5552778,-81.7827778
kingspoint,26.4450000,-80.1400000
kissimmee,28.2916667,-81.4077778
ladylake,28.9172222,-81.9230556
lakecity,30.1894444,-82.6394444
lakelucerne,25.9647222,-80.2416667
lakemagdalene,28.0738889,-82.4719444
lakemary,28.7586111,-81.3180556
lakepark,26.8000000,-80.0666667
lakewales,27.9011111,-81.5861111
lakeworth,26.6155556,-80.0572222
lakeland,28.0391667,-81.9500000
lakelandhighlands,27.9594444,-81.9502778
lakeside,30.1297222,-81.7683333
lantana,26.5863889,-80.0522222
largo,27.9091667,-82.7875000
lauderdalelakes,26.1661111,-80.2086111
lauderhill,26.1400000,-80.2136111
laurel,27.1300000,-82.4533333
leesburg,28.8105556,-81.8780556
lehighacres,26.6250000,-81.6250000
leisurecity,25.4950000,-80.4294444
lighthousepoint,26.2752778,-80.0875000
lockhart,28.6191667,-81.4427778
longwood,28.7027778,-81.3386111
lutz,28.1508333,-82.4616667
lynnhaven,30.2452778,-85.6483333
maitland,28.6275000,-81.3633333
mango,27.9794444,-82.3066667
marathon,24.7133333,-81.0905556
margate,26.2441667,-80.2066667
melbourne,28.0833333,-80.6083333
merrittisland,28.5388889,-80.6722222
miami,25.7738889,-80.1938889
miamibeach,25.7902778,-80.1302778
miamilakes,25.9083333,-80.3088889
miamishores,25.8627778,-80.1930556
miamisprings,25.8219444,-80.2897222
micco,27.8802778,-80.5005556
mims,28.6650000,-80.8450000
miramar,25.9869444,-80.2325000
mountdora,28.8022222,-81.6447222
myrtlegrove,30.4208333,-87.3075000
naples,26.1416667,-81.7950000
naplespark,26.2613889,-81.8094444
newport richey,28.2438889,-82.7194444
newsmyrna beach,29.0255556,-80.9272222
niceville,30.5166667,-86.4822222
norland,25.9486111,-80.2125000
northandrews gardens,26.1911111,-80.1444444
northfort myers,26.6669444,-81.8802778
northlauderdale,26.2169444,-80.2261111
northmiami,25.8897222,-80.1869444
northmiami beach,25.9327778,-80.1627778
northpalm beach,26.8172222,-80.0822222
northport,27.0438889,-82.2361111
oakridge,28.4708333,-81.4247222
oaklandpark,26.1719444,-80.1322222
ocala,29.1869444,-82.1402778
ocoee,28.5688889,-81.5441667
ojus,25.9480556,-80.1508333
oldsmar,28.0338889,-82.6652778
olympiaheights,25.7263889,-80.3555556
opa-locka,25.9019444,-80.2505556
orangepark,30.1658333,-81.7066667
orlando,28.5380556,-81.3794444
ormondbeach,29.2855556,-81.0561111
oviedo,28.6697222,-81.2083333
palatka,29.6483333,-81.6377778
palmbay,28.0341667,-80.5888889
palmbeach,26.7052778,-80.0366667
palmbeach gardens,26.8230556,-80.1388889
palmcity,27.1675000,-80.2663889
palmcoast,29.5847222,-81.2080556
palmharbor,28.0777778,-82.7638889
palmsprings,26.6355556,-80.0963889
palmvalley,30.1772222,-81.3877778
palmetto,27.5211111,-82.5725000
palmettoestates,25.6211111,-80.3622222
panamacity,30.1586111,-85.6602778
parkland,26.3097222,-80.2375000
pembrokepines,26.0027778,-80.2241667
pensacola,30.4211111,-87.2169444
pinecastle,28.4716667,-81.3680556
pinehills,28.5575000,-81.4536111
pinecrest,25.6666667,-80.3083333
pinellaspark,27.8425000,-82.6997222
pinewood,25.8686111,-80.2172222
plantcity,28.0183333,-82.1130556
plantation,26.1272222,-80.2333333
pompanobeach,26.2375000,-80.1250000
pompanobeach highlands,26.2825000,-80.1072222
portcharlotte,26.9758333,-82.0908333
portorange,29.1380556,-80.9958333
portsaint john,28.4766667,-80.7888889
portsaint lucie,27.2936111,-80.3505556
puntagorda,26.9294444,-82.0455556
richmondheights,25.6311111,-80.3691667
richmondwest,25.6100000,-80.4297222
rivierabeach,26.7750000,-80.0583333
rockledge,28.3505556,-80.7255556
royalpalm beach,26.7080556,-80.2308333
safetyharbor,27.9905556,-82.6933333
saintaugustine,29.8944444,-81.3147222
saintcloud,28.2486111,-81.2813889
saintpete beach,27.7250000,-82.7413889
saintpetersburg,27.7705556,-82.6794444
sancarlos park,26.4669444,-81.8016667
sandalfootcove,26.3388889,-80.1877778
sanford,28.8002778,-81.2733333
sarasota,27.3361111,-82.5308333
sarasotasprings,27.3086111,-82.4797222
satellitebeach,28.1758333,-80.5902778
scottlake,25.9411111,-80.2322222
sebastian,27.8161111,-80.4708333
sebring,27.4952778,-81.4411111
seminole,27.8394444,-82.7913889
southbradenton,27.4627778,-82.5819444
southdaytona,29.1655556,-81.0047222
southmiami,25.7072222,-80.2936111
southmiami heights,25.5972222,-80.3808333
southpatrick shores,28.2019444,-80.6097222
southvenice,27.0527778,-82.4244444
springhill,28.5555556,-82.4505556
springfield,30.1530556,-85.6113889
stuart,27.1972222,-80.2530556
sunrise,26.1336111,-80.1133333
sunset,25.7055556,-80.3525000
sweetwater,25.7630556,-80.3733333
tallahassee,30.4380556,-84.2808333
tamarac,26.2125000,-80.2500000
tamiami,25.7583333,-80.3986111
tampa,27.9472222,-82.4586111
tarponsprings,28.1458333,-82.7569444
tavares,28.8038889,-81.7258333
templeterrace,28.0350000,-82.3894444
thecrossings,25.6702778,-80.4013889
thehammocks,25.6711111,-80.4447222
titusville,28.6119444,-80.8077778
universitypark,28.5666667,-81.2083333
venice,27.0994444,-82.4544444
verobeach,27.6383333,-80.3975000
villas,26.5500000,-81.8688889
warrington,30.3838889,-87.2750000
wekivasprings,28.6983333,-81.4258333
wellington,26.6583333,-80.2416667
westlittle river,25.8566667,-80.2372222
westmelbourne,28.0713889,-80.6536111
westpalm beach,26.7150000,-80.0536111
westpensacola,30.4263889,-87.2797222
westchester,25.7544444,-80.3275000
weston,26.1000000,-80.4000000
westview,25.8816667,-80.2422222
wiltonmanors,26.1600000,-80.1391667
winston,28.0313889,-82.0150000
wintergarden,28.5650000,-81.5863889
winterhaven,28.0219444,-81.7330556
winterpark,28.5997222,-81.3394444
wintersprings,28.6986111,-81.3083333
wright,30.4555556,-86.6383333
yeehawjunction,27.7000000,-80.9044444
zephyrhills,28.2333333,-82.1813889
acworth,34.0658333,-84.6769444
albany,31.5783333,-84.1558333
alpharetta,34.0752778,-84.2941667
americus,32.0722222,-84.2327778
atlanta,33.7488889,-84.3880556
austell,33.8125000,-84.6344444
bainbridge,30.9036111,-84.5755556
belvederepark,33.7547222,-84.2675000
brunswick,31.1497222,-81.4916667
buford,34.1205556,-84.0044444
cairo,30.8772222,-84.2013889
calhoun,34.5025000,-84.9511111
canton,34.2366667,-84.4908333
carrollton,33.5800000,-85.0766667
cartersville,34.1650000,-84.8000000
cedartown,34.0536111,-85.2550000
centerville,32.6300000,-83.6897222
chamblee,33.8919444,-84.2988889
collegepark,33.6533333,-84.4494444
columbus,32.4608333,-84.9877778
conyers,33.6675000,-84.0177778
cordele,31.9633333,-83.7825000
covington,33.5966667,-83.8602778
dallas,33.9236111,-84.8408333
dalton,34.7697222,-84.9702778
dawson,31.7733333,-84.4466667
decatur,33.7747222,-84.2963889
doraville,33.8980556,-84.2833333
douglas,31.5086111,-82.8500000
douglasville,33.7513889,-84.7477778
druidhills,33.7802778,-84.3361111
dublin,32.5402778,-82.9038889
duluth,34.0027778,-84.1447222
dunwoody,33.9461111,-84.3347222
eastpoint,33.6794444,-84.4394444
eatonton,33.3266667,-83.3886111
evans,33.5336111,-82.1308333
fairburn,33.5669444,-84.5811111
fayetteville,33.4486111,-84.4550000
forestpark,33.6219444,-84.3691667
fortoglethorpe,34.9488889,-85.2569444
fortstewart,31.8625000,-81.5177778
gainesville,34.2977778,-83.8241667
gardencity,32.1141667,-81.1541667
greshampark,33.7033333,-84.3144444
griffin,33.2466667,-84.2641667
hinesville,31.8466667,-81.5961111
jesup,31.6072222,-81.8855556
kennesaw,34.0233333,-84.6155556
kingsland,30.7997222,-81.6900000
lawrenceville,33.9561111,-83.9880556
lilburn,33.8900000,-84.1430556
lithiasprings,33.7938889,-84.6605556
loganville,33.8388889,-83.9008333
mableton,33.8186111,-84.5825000
macon,32.8405556,-83.6325000
marietta,33.9525000,-84.5500000
martinez,33.5172222,-82.0758333
milledgeville,33.0800000,-83.2322222
monroe,33.7947222,-83.7133333
moultrie,31.1797222,-83.7891667
newnan,33.3805556,-84.7997222
norcross,33.9411111,-84.2136111
northatlanta,33.8650000,-84.3366667
northdecatur,33.7902778,-84.3061111
northdruid hills,33.8166667,-84.3133333
panthersville,33.7072222,-84.2719444
peachtreecity,33.3966667,-84.5958333
perry,32.4580556,-83.7316667
pooler,32.1152778,-81.2472222
powdersprings,33.8594444,-84.6838889
redan,33.7452778,-84.1316667
richmondhill,31.9380556,-81.3036111
rincon,32.2958333,-81.2355556
riverdale,33.5725000,-84.4133333
rome,34.2569444,-85.1647222
roswell,34.0230556,-84.3616667
saintmarys,30.7302778,-81.5466667
saintsimons,31.1350000,-81.3902778
sandysprings,33.9241667,-84.3786111
savannah,32.0833333,-81.1000000
smyrna,33.8838889,-84.5144444
snellville,33.8572222,-84.0200000
statesboro,32.4486111,-81.7833333
stockbridge,33.5441667,-84.2338889
sugarhill,34.1063889,-84.0336111
suwanee,34.0513889,-84.0713889
thomaston,32.8880556,-84.3266667
thomasville,30.8363889,-83.9788889
tifton,31.4502778,-83.5086111
toccoa,34.5772222,-83.3325000
tucker,33.8544444,-84.2172222
unioncity,33.5869444,-84.5425000
valdosta,30.8325000,-83.2786111
vidalia,32.2175000,-82.4136111
villarica,33.7319444,-84.9191667
warnerrobins,32.6208333,-83.6000000
waycross,31.2133333,-82.3541667
wilmingtonisland,32.0033333,-80.9738889
winder,33.9925000,-83.7202778
woodstock,34.1013889,-84.5194444
ahuimanu,21.4447222,-157.8377778
aiea,21.3822222,-157.9336111
ewabeach,21.3155556,-158.0072222
hilo,19.7297222,-155.0900000
honolulu,21.3069444,-157.8583333
kahului,20.8947222,-156.4700000
kailua,21.4022222,-157.7394444
kaneohe,21.4180556,-157.8036111
kapaa,22.0783333,-159.3219444
kihei,20.7850000,-156.4655556
lahaina,20.8783333,-156.6825000
makaha,21.4694444,-158.2175000
makakilocity,21.3469444,-158.0858333
mililanitown,21.4500000,-158.0011111
nanakuli,21.3905556,-158.1547222
pearlcity,21.3972222,-157.9733333
wahiawa,21.5027778,-158.0236111
waianae,21.4447222,-158.1900000
wailuku,20.8911111,-156.5047222
waimalu,21.4047222,-157.9433333
waipahu,21.3866667,-158.0091667
ammon,43.4697222,-111.9658333
blackfoot,43.1905556,-112.3441667
burley,42.5358333,-113.7919444
caldwell,43.6630556,-116.6863889
chubbuck,42.9208333,-112.4652778
eagle,43.6955556,-116.3530556
emmett,43.8736111,-116.4983333
gardencity,43.6222222,-116.2372222
hailey,43.5197222,-114.3144444
hayden,47.7661111,-116.7855556
idahofalls,43.4666667,-112.0333333
jerome,42.7241667,-114.5177778
kuna,43.4919444,-116.4191667
lewiston,46.4166667,-117.0166667
meridian,43.6122222,-116.3905556
moscow,46.7325000,-116.9991667
mountainhome,43.1330556,-115.6902778
nampa,43.5408333,-116.5625000
payette,44.0783333,-116.9327778
pocatello,42.8713889,-112.4447222
postfalls,47.7180556,-116.9505556
preston,42.0963889,-111.8758333
rathdrum,47.8125000,-116.8955556
rexburg,43.8261111,-111.7888889
rupert,42.6191667,-113.6763889
sandpoint,48.2766667,-116.5522222
twinfalls,42.5630556,-114.4600000
weiser,44.2511111,-116.9683333
addison,41.9316667,-87.9888889
algonquin,42.1655556,-88.2941667
alsip,41.6688889,-87.7386111
alton,38.8905556,-90.1841667
antioch,42.4772222,-88.0955556
arlingtonheights,42.0883333,-87.9805556
aurora,41.7605556,-88.3200000
barrington,42.1538889,-88.1361111
bartlett,41.9950000,-88.1855556
batavia,41.8500000,-88.3125000
beachpark,42.4222222,-87.8572222
belleville,38.5200000,-89.9838889
bellwood,41.8813889,-87.8830556
belvidere,42.2638889,-88.8441667
bensenville,41.9550000,-87.9400000
berwyn,41.8505556,-87.7936111
bethalto,38.9091667,-90.0405556
bloomingdale,41.9575000,-88.0808333
bloomington,40.4841667,-88.9936111
blueisland,41.6572222,-87.6800000
bolingbrook,41.6986111,-88.0683333
bourbonnais,41.1416667,-87.8750000
bradley,41.1419444,-87.8611111
bridgeview,41.7500000,-87.8041667
brookfield,41.8238889,-87.8516667
buffalogrove,42.1513889,-87.9597222
burbank,41.7338889,-87.7794444
burrridge,41.7488889,-87.9183333
cahokia,38.5708333,-90.1900000
calumetcity,41.6155556,-87.5294444
canton,40.5580556,-90.0350000
carbondale,37.7272222,-89.2166667
carolstream,41.9125000,-88.1347222
carpentersville,42.1211111,-88.2577778
cary,42.2119444,-88.2380556
centralia,38.5250000,-89.1333333
champaign,40.1163889,-88.2433333
channahon,41.4294444,-88.2286111
charleston,39.4961111,-88.1761111
chatham,39.6761111,-89.7044444
chicago,41.8500000,-87.6500000
chicagoheights,41.5061111,-87.6355556
chicagoridge,41.7013889,-87.7791667
cicero,41.8455556,-87.7538889
collinsville,38.6702778,-89.9844444
countryclub hills,41.5680556,-87.7202778
cresthill,41.5547222,-88.0986111
crestwood,41.6611111,-87.7525000
crystallake,42.2411111,-88.3161111
danville,40.1244444,-87.6300000
darien,41.7519444,-87.9738889
dekalb,41.9294444,-88.7502778
decatur,39.8402778,-88.9547222
deerfield,42.1711111,-87.8444444
desplaines,42.0333333,-87.8833333
dixon,41.8388889,-89.4794444
dolton,41.6388889,-87.6072222
downersgrove,41.8088889,-88.0111111
eastmoline,41.5008333,-90.4441667
eastpeoria,40.6661111,-89.5800000
eastsaint louis,38.6244444,-90.1508333
edwardsville,38.8113889,-89.9530556
effingham,39.1200000,-88.5433333
elgin,42.0372222,-88.2811111
elkgrove village,42.0038889,-87.9702778
elmhurst,41.8994444,-87.9402778
elmwoodpark,41.9211111,-87.8091667
evanston,42.0411111,-87.6900000
evergreenpark,41.7205556,-87.7016667
fairviewheights,38.5888889,-89.9902778
flossmoor,41.5427778,-87.6847222
forestpark,41.8794444,-87.8136111
foxlake,42.3966667,-88.1836111
frankfort,41.4958333,-87.8486111
franklinpark,41.9352778,-87.8655556
freeport,42.2966667,-89.6211111
galesburg,40.9477778,-90.3711111
geneva,41.8875000,-88.3052778
glencarbon,38.7483333,-89.9830556
glenellyn,41.8775000,-88.0669444
glendaleheights,41.9102778,-88.0716667
glenview,42.0697222,-87.7877778
godfrey,38.9555556,-90.1866667
goodingsgrove,41.6291667,-87.9308333
granitecity,38.7013889,-90.1486111
grayslake,42.3444444,-88.0416667
gurnee,42.3702778,-87.9019444
hanoverpark,41.9994444,-88.1450000
harrisburg,37.7383333,-88.5405556
harvard,42.4222222,-88.6136111
harvey,41.6100000,-87.6466667
hazelcrest,41.5716667,-87.6944444
herrin,37.8030556,-89.0275000
hickoryhills,41.7255556,-87.8250000
highlandpark,42.1816667,-87.8002778
hinsdale,41.8008333,-87.9369444
hoffmanestates,42.0427778,-88.0797222
homewood,41.5572222,-87.6655556
huntley,42.1680556,-88.4280556
jacksonville,39.7338889,-90.2288889
joliet,41.5250000,-88.0816667
justice,41.7444444,-87.8377778
kankakee,41.1200000,-87.8611111
kewanee,41.2455556,-89.9247222
lagrange,41.8050000,-87.8691667
lagrange park,41.8347222,-87.8616667
lasalle,41.3333333,-89.0916667
lakeforest,42.2586111,-87.8405556
lakezurich,42.1969444,-88.0933333
lakein the hills,42.1816667,-88.3302778
lansing,41.5647222,-87.5388889
lemont,41.6736111,-88.0016667
libertyville,42.2830556,-87.9530556
lincoln,40.1483333,-89.3647222
lincolnwood,42.0044444,-87.7300000
lindenhurst,42.4105556,-88.0261111
lisle,41.8011111,-88.0747222
lockport,41.5894444,-88.0577778
lombard,41.8800000,-88.0077778
lovespark,42.3200000,-89.0580556
lyons,41.8133333,-87.8180556
machesneypark,42.3472222,-89.0388889
macomb,40.4591667,-90.6716667
marion,37.7305556,-88.9330556
markham,41.5936111,-87.6947222
matteson,41.5038889,-87.7130556
mattoon,39.4830556,-88.3727778
maywood,41.8791667,-87.8430556
melrosepark,41.9005556,-87.8566667
midlothian,41.6252778,-87.7175000
mokena,41.5261111,-87.8891667
moline,41.5066667,-90.5150000
monmouth,40.9113889,-90.6472222
morris,41.3572222,-88.4211111
morton,40.6127778,-89.4591667
mortongrove,42.0405556,-87.7825000
mountprospect,42.0663889,-87.9372222
mountvernon,38.3160000,-88.9106000
mundelein,42.2630556,-88.0038889
naperville,41.7858333,-88.1472222
newlenox,41.5119444,-87.9655556
niles,42.0188889,-87.8027778
normal,40.5141667,-88.9905556
norridge,41.9633333,-87.8272222
northaurora,41.8061111,-88.3272222
northchicago,42.3255556,-87.8411111
northbrook,42.1275000,-87.8288889
northlake,41.9172222,-87.8955556
oakforest,41.6027778,-87.7438889
oaklawn,41.7108333,-87.7580556
oakpark,41.8850000,-87.7844444
orlandpark,41.6302778,-87.8538889
oswego,41.6827778,-88.3513889
ottawa,41.3455556,-88.8425000
palatine,42.1102778,-88.0341667
palosheights,41.6680556,-87.7963889
paloshills,41.6966667,-87.8169444
parkforest,41.4913889,-87.6744444
parkridge,42.0111111,-87.8405556
pekin,40.5675000,-89.6405556
peoria,40.6936111,-89.5888889
peru,41.3275000,-89.1288889
plainfield,41.6269444,-88.2038889
pontiac,40.8808333,-88.6297222
prospectheights,42.0952778,-87.9375000
quincy,39.9355556,-91.4097222
rantoul,40.3083333,-88.1558333
richtonpark,41.4844444,-87.7033333
riverforest,41.8977778,-87.8138889
rivergrove,41.9258333,-87.8358333
riverdale,41.6333333,-87.6330556
rochelle,41.9238889,-89.0686111
rockfalls,41.7797222,-89.6888889
rockisland,41.5094444,-90.5786111
rockford,42.2711111,-89.0938889
rollingmeadows,42.0841667,-88.0130556
romeoville,41.6475000,-88.0894444
roselle,41.9847222,-88.0797222
roundlake beach,42.3716667,-88.0900000
saintcharles,41.9141667,-88.3086111
saukvillage,41.4883333,-87.5675000
schaumburg,42.0333333,-88.0833333
schillerpark,41.9558333,-87.8708333
shiloh,38.5613889,-89.8972222
shorewood,41.5200000,-88.2016667
skokie,42.0333333,-87.7333333
southelgin,41.9941667,-88.2922222
southholland,41.6008333,-87.6069444
springfield,39.8016667,-89.6436111
steger,41.4700000,-87.6363889
sterling,41.7886111,-89.6961111
streamwood,42.0255556,-88.1783333
streator,41.1208333,-88.8352778
summit,41.7880556,-87.8102778
swansea,38.5338889,-89.9888889
sycamore,41.9888889,-88.6866667
taylorville,39.5488889,-89.2944444
tinleypark,41.5733333,-87.7844444
urbana,40.1105556,-88.2072222
vernonhills,42.2194444,-87.9794444
villapark,41.8897222,-87.9888889
warrenville,41.8177778,-88.1733333
washington,40.7036111,-89.4072222
waterloo,38.3358333,-90.1497222
wauconda,42.2588889,-88.1391667
waukegan,42.3636111,-87.8447222
westchicago,41.8847222,-88.2038889
westchester,41.8505556,-87.8819444
westernsprings,41.8097222,-87.9005556
westmont,41.7958333,-87.9755556
wheaton,41.8661111,-88.1069444
wheeling,42.1391667,-87.9288889
wilmette,42.0722222,-87.7227778
winfield,41.8616667,-88.1608333
winnetka,42.1080556,-87.7358333
wooddale,41.9633333,-87.9788889
woodriver,38.8611111,-90.0975000
woodridge,41.7469444,-88.0502778
woodstock,42.3147222,-88.4486111
worth,41.6897222,-87.7972222
zion,42.4461111,-87.8327778
anderson,40.1052778,-85.6802778
angola,41.6347222,-84.9994444
auburn,41.3669444,-85.0588889
bedford,38.8611111,-86.4872222
beechgrove,39.7219444,-86.0900000
bloomington,39.1652778,-86.5263889
bluffton,40.7386111,-85.1716667
brownsburg,39.8433333,-86.3977778
carmel,39.9783333,-86.1180556
cedarlake,41.3647222,-87.4411111
chesterton,41.6105556,-87.0641667
clarksville,38.2966667,-85.7600000
columbus,39.2013889,-85.9213889
connersville,39.6411111,-85.1411111
crawfordsville,40.0411111,-86.8744444
crownpoint,41.4169444,-87.3652778
decatur,40.8305556,-84.9291667
dyer,41.4941667,-87.5216667
eastchicago,41.6391667,-87.4547222
elkhart,41.6819444,-85.9766667
elwood,40.2769444,-85.8419444
evansville,37.9747222,-87.5558333
fishers,39.9555556,-86.0138889
fortwayne,41.1305556,-85.1288889
frankfort,40.2794444,-86.5108333
franklin,39.4805556,-86.0550000
gary,41.5933333,-87.3463889
goshen,41.5822222,-85.8344444
granger,41.7533333,-86.1108333
greencastle,39.6444444,-86.8647222
greenfield,39.7850000,-85.7694444
greensburg,39.3372222,-85.4836111
greenwood,39.6136111,-86.1066667
griffith,41.5283333,-87.4236111
hammond,41.5833333,-87.5000000
hobart,41.5322222,-87.2550000
huntington,40.8830556,-85.4975000
indianapolis,39.7683333,-86.1580556
jasper,38.3913889,-86.9311111
jeffersonville,38.2775000,-85.7372222
kendallville,41.4413889,-85.2650000
kokomo,40.4863889,-86.1336111
lafayette,40.4166667,-86.8752778
lakestation,41.5750000,-87.2388889
lawrence,39.8386111,-86.0252778
lebanon,40.0483333,-86.4691667
logansport,40.7544444,-86.3566667
madison,38.7358333,-85.3800000
marion,40.5583333,-85.6591667
martinsville,39.4277778,-86.4283333
merrillville,41.4827778,-87.3327778
michigancity,41.7075000,-86.8950000
mishawaka,41.6619444,-86.1586111
mooresville,39.6127778,-86.3741667
muncie,40.1933333,-85.3863889
munster,41.5644444,-87.5125000
newalbany,38.2855556,-85.8241667
newcastle,39.9288889,-85.3702778
newhaven,41.0705556,-85.0144444
noblesville,40.0455556,-86.0086111
northvernon,39.0061111,-85.6236111
peru,40.7536111,-86.0688889
plainfield,39.7041667,-86.3994444
plymouth,41.3436111,-86.3097222
portage,41.5758333,-87.1761111
richmond,39.8288889,-84.8902778
saintjohn,41.4500000,-87.4700000
schererville,41.4788889,-87.4547222
seymour,38.9591667,-85.8902778
shelbyville,39.5213889,-85.7769444
southbend,41.6833333,-86.2500000
speedway,39.8022222,-86.2672222
terrehaute,39.4666667,-87.4138889
valparaiso,41.4730556,-87.0611111
vincennes,38.6772222,-87.5286111
wabash,40.7977778,-85.8205556
warsaw,41.2380556,-85.8530556
washington,38.6591667,-87.1727778
westlafayette,40.4258333,-86.9080556
westfield,40.0427778,-86.1275000
zionsville,39.9508333,-86.2619444
altoona,41.6441667,-93.4644444
ames,42.0347222,-93.6197222
ankeny,41.7297222,-93.6055556
bettendorf,41.5244444,-90.5155556
boone,42.0597222,-93.8800000
burlington,40.8075000,-91.1127778
carroll,42.0658333,-94.8666667
cedarfalls,42.5277778,-92.4452778
cedarrapids,42.0083333,-91.6438889
clinton,41.8444444,-90.1886111
clive,41.6030556,-93.7238889
coralville,41.6763889,-91.5802778
councilbluffs,41.2619444,-95.8608333
davenport,41.5236111,-90.5775000
desmoines,41.6005556,-93.6088889
dubuque,42.5005556,-90.6644444
fairfield,41.0086111,-91.9625000
fortdodge,42.4975000,-94.1677778
fortmadison,40.6297222,-91.3150000
grinnell,41.7430556,-92.7222222
indianola,41.3580556,-93.5572222
iowacity,41.6611111,-91.5300000
johnston,41.6730556,-93.6975000
keokuk,40.3972222,-91.3847222
lemars,42.7941667,-96.1652778
ledyard,43.4216667,-94.1619444
marion,42.0341667,-91.5975000
marshalltown,42.0494444,-92.9077778
masoncity,43.1536111,-93.2008333
muscatine,41.4244444,-91.0430556
newton,41.6997222,-93.0477778
oskaloosa,41.2963889,-92.6441667
ottumwa,41.0041667,-92.3736111
pella,41.4080556,-92.9161111
siouxcity,42.5000000,-96.4000000
spencer,43.1413889,-95.1441667
stormlake,42.6411111,-95.2094444
urbandale,41.6266667,-93.7119444
waterloo,42.4927778,-92.3427778
waverly,42.7258333,-92.4752778
westdes moines,41.5772222,-93.7111111
andover,37.7138889,-97.1361111
arkansascity,37.0619444,-97.0380556
atchison,39.5630556,-95.1213889
chanute,37.6791667,-95.4569444
coffeyville,37.0372222,-95.6161111
derby,37.5455556,-97.2686111
dodgecity,37.7527778,-100.0166667
eldorado,37.8172222,-96.8619444
emporia,38.4038889,-96.1813889
gardencity,37.9716667,-100.8722222
gardner,38.8108333,-94.9269444
greatbend,38.3644444,-98.7644444
hays,38.8791667,-99.3263889
haysville,37.5644444,-97.3519444
hutchinson,38.0608333,-97.9294444
independence,37.2241667,-95.7080556
junctioncity,39.0286111,-96.8311111
kansascity,39.1141667,-94.6272222
lansing,39.2486111,-94.9000000
lawrence,38.9716667,-95.2350000
leavenworth,39.3111111,-94.9222222
leawood,38.9666667,-94.6166667
lenexa,38.9536111,-94.7333333
liberal,37.0430556,-100.9205556
manhattan,39.1836111,-96.5713889
merriam,39.0236111,-94.6933333
mission,39.0277778,-94.6555556
newton,38.0466667,-97.3447222
olathe,38.8813889,-94.8188889
ottawa,38.6155556,-95.2675000
overlandpark,38.9822222,-94.6705556
parsons,37.3402778,-95.2608333
pittsburg,37.4108333,-94.7047222
prairievillage,38.9916667,-94.6333333
salina,38.8402778,-97.6111111
shawnee,39.0416667,-94.7200000
topeka,39.0483333,-95.6777778
wichita,37.6922222,-97.3372222
winfield,37.2397222,-96.9952778
ashland,38.4783333,-82.6380556
